2236,332.319
2237,332.375
2238,332.426
2239,332.484
2240,332.532
2241,332.554
2242,332.596
2243,332.62
2244,332.636
2245,332.671
2246,332.743
2247,332.781
2248,332.839
2249,332.869
2250,332.902
2251,332.956
2252,332.998
2253,333.014
2254,333.038
2255,333.05
2256,333.065
2257,333.104
2258,333.151
2259,333.233
2260,333.295
2261,333.319
2262,333.36
2263,333.406
2264,333.449
2265,333.472
2266,333.52
2267,333.55
2268,333.584
2269,333.623
2270,333.66
2271,333.713
2272,333.764
2273,333.827
2274,333.889
2275,333.91
2276,333.949
2277,333.962
2278,334.011
